1 950 000 тг.,1105,Седан,2014,Механическая,Белый,Бензин,Отличное,2,104 000 км,16 см³,
720 000 тг.,1210,Седан,2011,Механическая,Серебристый,Бензин,Отличное,150 000 км,1 500 см³,0,
750 000 тг.,200,Седан,2005,Механическая,Серебристый,Бензин,Хорошее,1 600 см³,0,0,
0,156,Седан,2013,Механическая,Белый,Бензин,Отличное,2,104 000 км,1 600 см³,
0,1555,Седан,2005,Автоматическая,Асфальт,Бензин,Среднее,2 000 см³,0,0,
0,145,Седан,2011,Механическая,Зеленый,Бензин,Отличное,175 000 км,16 см³,0,
500 000 тг.,210,Седан,2005,Механическая,Серый,Бензин,Хорошее,1,16 см³,0,
500 000 тг.,268,Седан,2007,Механическая,Синий,Бензин,Хорошее,1,160 км,1 см³,
0,5321,Седан,2015,Механическая,Белый,Бензин,Отличное,2,80 000 км,16 см³,
890 000 тг.,395,Седан,2007,Механическая,Серебристый,Другой,Хорошее,16 см³,0,0,
1 500 000 тг.,169,Седан,2012,Механическая,Белый,Бензин,Хорошее,204 200 км,1 500 см³,0,
2 900 000 тг.,302,Седан,2012,Автоматическая,Синий,Бензин,Хорошее,2,18 см³,0,
4 300 000 тг.,325,Седан,2013,Механическая,Белый,Бензин,Отличное,1,94 536 км,1 329 см³,
6 300 000 тг.,47,Седан,2014,Автоматическая,Белый,Бензин,Отличное,58 083 км,2 см³,0,
2 500 000 тг.,1335,Седан,2005,Автоматическая,Белый,Бензин,Отличное,24 см³,0,0,
0,200,Седан,2006,Механическая,Серый,Бензин,Хорошее,2,120 км,24 см³,
0,147,Седан,2007,Автоматическая,Хамелеон,Бензин,Хорошее,2,220 000 км,35 см³,
0,7725,Седан,2006,Механическая,Бежевый,Бензин,Хорошее,3,143 000 км,1 600 см³,
5 500 000 тг.,286,Седан,2015,Автоматическая,Коричневый,Бензин,Отличное,25 см³,0,0,
2 500 000 тг.,15503,Седан,2013,Механическая,Синий,Бензин,Отличное,1 600 см³,0,0,
1 500 000 тг.,284,Седан,2012,Механическая,Белый,Бензин,Хорошее,1,130 000 км,15 см³,
0,1264,Седан,2007,Автоматическая,Серый,Бензин,Отличное,2,220 000 км,3 500 см³,
4 400 000 тг.,1322,Седан,2013,Автоматическая,Черный,Бензин,Отличное,2,105 000 км,24 см³,
1 600 000 тг.,296,Седан,2011,Механическая,Голубой,Бензин,Отличное,2,1 153 500 км,15 см³,
500 000 тг.,3399,Седан,2005,Механическая,Черный,Бензин,Хорошее,4+,24 см³,0,
0,2566,Седан,2005,Механическая,Серебристый,Бензин,Требует ремонта,23 см³,0,0,
0,393,Седан,2007,Автоматическая,Асфальт,Другой,Отличное,4+,317 600 км,24 см³,
2 990 000 тг.,235,Седан,2006,Автоматическая,Черный,Бензин,Хорошее,2,397 000 км,2 400 см³,
1 800 000 тг.,174,Седан,2015,Механическая,Белый,Бензин,Отличное,120 000 км,1 600 см³,0,
0,179,Седан,2008,Механическая,Красный,Бензин,Хорошее,1,135 000 км,1 600 см³,
2 900 000 тг.,1560,Седан,2012,Механическая,Белый,Бензин,Хорошее,2,135 000 км,16 см³,
0,124,Седан,2006,Автоматическая,Серебристый,Бензин,Отличное,1,105 000 км,23 см³,
1 600 000 тг.,785,Седан,2012,Механическая,Серебристый,Бензин,Среднее,16 см³,0,0,
0,180,Седан,2005,Механическая,Зеленый,Бензин,Хорошее,15 см³,0,0,
600 000 тг.,293,Седан,2008,Механическая,Серый,Бензин,Хорошее,1 900 000 км,16 см³,0,
1 500 000 тг.,4323,Седан,2014,Механическая,Белый,Бензин,Хорошее,1,225 000 км,16 см³,
650 000 тг.,1430,Седан,2007,Механическая,Голубой,Бензин,Хорошее,3,154 000 км,1 500 см³,
1 000 000 тг.,80,Седан,2010,Механическая,Черный,Бензин,Отличное,3,130 000 км,15 см³,
1 100 000 тг.,484,Седан,2009,Механическая,Серебристый,Бензин,Хорошее,2,19 800 км,16 см³,
0,158,Седан,2009,Механическая,Серый,Бензин,Отличное,2,177 000 км,1 500 см³,
2 550 000 тг.,151,Седан,2009,Механическая,Апельсин,Бензин,Хорошее,2,172 000 км,1 600 см³,
8 600 000 тг.,154,Седан,2015,Автоматическая,Черный,Бензин,Отличное,82 000 км,2 500 см³,0,
3 300 000 тг.,74,Седан,2015,Механическая,Вишнёвый,Бензин,Хорошее,1,48 000 км,16 см³,
4 350 000 тг.,4973,Седан,2006,Автоматическая,Черный,Бензин,Хорошее,2,265 000 км,24 см³,
500 000 тг.,79,Седан,2008,Механическая,Фиолетовый,Бензин,Хорошее,3,15 см³,0,
1 550 000 тг.,342,Седан,2013,Механическая,Черный,Бензин,Отличное,2,95 700 км,1 600 см³,
2 700 000 тг.,220,Седан,2007,Автоматическая,Белый,Бензин,Хорошее,3,195 000 км,15 см³,
0,315,Седан,2008,Механическая,Черный,Бензин,Хорошее,16 см³,0,0,
0,140,Седан,2013,Механическая,Белый,Бензин,Отличное,1,1 400 см³,0,
3 200 000 тг.,917,Седан,2006,Автоматическая,Черный,Бензин,Отличное,164 000 км,3 000 см³,0,
1 150 000 тг.,2197,Седан,2007,Механическая,Серебристый,Бензин,Хорошее,1,16 см³,0,
0,205,Седан,2005,Механическая,Синий,Бензин,Хорошее,1,94 000 км,15 см³,
0,228,Седан,2007,Механическая,Черный,Бензин,Хорошее,3,13 см³,0,
0,111,Седан,2007,Механическая,Белый,Бензин,Хорошее,14 см³,0,0,
600 000 тг.,206,Седан,2007,Механическая,Хамелеон,Бензин,Отличное,15 см³,0,0,
0,171,Седан,2012,Механическая,Белый,Бензин,Отличное,1,109 000 км,16 см³,
2 500 000 тг.,1571,Седан,2017,Механическая,Белый,Бензин,Отличное,2,70 000 км,16 см³,
2 500 000 тг.,777,Седан,2017,Механическая,Белый,Бензин,Отличное,2,90 000 км,16 см³,
700 000 тг.,1260,Седан,2008,Механическая,Серебристый,Бензин,Хорошее,2,184 000 км,16 см³,
0,4108,Седан,2006,Механическая,Зеленый,Бензин,Хорошее,1,115 000 км,16 см³,
600 000 тг.,504,Седан,2006,Механическая,Серебристый,Бензин,Отличное,1 500 см³,0,0,
7 000 000 тг.,7459,Седан,2013,Автоматическая,Белый,Бензин,Отличное,2,130 000 км,2 см³,
3 100 000 тг.,153,Седан,2013,Механическая,Серебристый,Бензин,Отличное,2,140 км,16 см³,
6 750 000 тг.,539,Седан,2018,Автоматическая,Серебристый,Бензин,Отличное,28 000 км,1 600 см³,0,
0,14717,Седан,2007,Автоматическая,Золотой,Бензин,Отличное,2 400 см³,0,0,
2 480 000 тг.,3244,Седан,2014,Механическая,Белый,Другой,Отличное,81 000 км,16 см³,0,
0,55,Седан,2013,Механическая,Белый,Бензин,Отличное,1,160 000 км,14 см³,
3 250 000 тг.,271,Седан,2011,Автоматическая,Черный,Бензин,Хорошее,2,161 000 км,18 см³,
0,2294,Седан,2014,Автоматическая,Белый,Бензин,Отличное,2,2 см³,0,
0,162,Седан,2012,Автоматическая,Серебристый,Бензин,Отличное,120 000 км,2 500 см³,0,
4 300 000 тг.,197,Седан,2016,Автоматическая,Белый,Бензин,Отличное,1,10 000 км,2 500 см³,
6 000 000 тг.,135,Седан,2018,Автоматическая,Белый,Бензин,Отличное,1,10 000 км,2 500 см³,
6 000 000 тг.,158,Седан,2018,Автоматическая,Белый,Бензин,Отличное,1,10 000 км,2 500 см³,
4 300 000 тг.,156,Седан,2016,Автоматическая,Белый,Бензин,Отличное,1,10 000 км,2 500 см³,
0,592,Седан,2005,Механическая,Белый,Другой,Среднее,2,250 000 км,15 см³,
0,270,Седан,2012,Автоматическая,Вишнёвый,Бензин,Отличное,1,91 500 км,18 см³,
0,8691,Седан,2015,Механическая,Серебристый,Бензин,Отличное,1,114 000 км,1 400 см³,
5 900 000 тг.,100,Седан,2015,Автоматическая,Черный,Дизель,Отличное,1,12 000 км,3 000 см³,
6 000 000 тг.,60,Седан,2018,Автоматическая,Белый,Бензин,Отличное,1,10 000 км,2 500 см³,
1 700 000 тг.,1676,Седан,2012,Механическая,Белый,Бензин,Отличное,1,79 000 км,16 см³,
3 600 000 тг.,229,Седан,2006,Механическая,Серебристый,Бензин,Отличное,175 км,1 800 см³,0,
2 000 000 тг.,1705,Седан,2006,Автоматическая,Белый,Дизель,Отличное,2 см³,0,0,
2 000 000 тг.,724,Седан,2006,Автоматическая,Белый,Дизель,Отличное,2 см³,0,0,
0,977,Седан,2010,Механическая,Черный,Бензин,Хорошее,2,1 700 см³,0,
620 000 тг.,181,Седан,2008,Механическая,Серый,Бензин,Хорошее,3,175 000 км,15 см³,
0,201,Седан,2005,Механическая,Черный,Бензин,Хорошее,15 см³,0,0,
